,Episode,Mean,Stddev
478, 478.00000, 401.30000,  75.08535
479, 479.00000, 500.00000,   0.00000
480, 480.00000, 500.00000,   0.00000
481, 481.00000, 500.00000,   0.00000
482, 482.00000, 472.60000,  29.89716
483, 483.00000, 453.00000,  38.47857
484, 484.00000, 449.90000,  48.06756
485, 485.00000, 500.00000,   0.00000
486, 486.00000, 287.70000,  31.20593
487, 487.00000, 353.60000, 116.10099
488, 488.00000, 500.00000,   0.00000
489, 489.00000, 500.00000,   0.00000
490, 490.00000, 217.60000,   9.82039
491, 491.00000, 268.60000,  56.90202
492, 492.00000, 500.00000,   0.00000
493, 493.00000, 229.70000,  15.15289
494, 494.00000, 500.00000,   0.00000
495, 495.00000, 500.00000,   0.00000
496, 496.00000, 500.00000,   0.00000
497, 497.00000, 426.20000,  78.01256
498, 498.00000, 500.00000,   0.00000
499, 499.00000, 499.60000,   1.20000
