,Episode,Mean,Stddev
342, 342.00000, 229.60000,  11.21784
343, 343.00000, 343.90000,  88.88358
344, 344.00000, 234.50000,  15.37043
345, 345.00000, 204.50000,  10.96586
346, 346.00000, 251.70000,  26.49925
347, 347.00000, 246.80000,  15.17762
348, 348.00000, 224.90000,  12.16100
349, 349.00000, 500.00000,   0.00000
350, 350.00000, 208.60000,   9.57288
351, 351.00000, 252.30000,  21.08578
352, 352.00000, 296.40000,  76.39005
353, 353.00000, 227.30000,  13.40187
354, 354.00000, 197.70000,  13.05412
355, 355.00000, 303.30000, 102.24779
356, 356.00000, 324.60000,  88.22041
357, 357.00000, 285.70000,  74.71687
358, 358.00000, 248.50000,  20.43159
359, 359.00000, 350.00000,  88.57088
360, 360.00000, 191.60000,  19.40722
361, 361.00000, 266.10000,  81.30492
362, 362.00000, 304.20000,  27.96712
363, 363.00000, 294.60000,  36.35162
364, 364.00000, 264.70000,  35.66525
365, 365.00000, 234.30000,  16.94727
366, 366.00000, 202.80000,  17.27889
367, 367.00000, 257.10000,  30.64131
368, 368.00000, 239.30000,  32.58236
369, 369.00000, 251.40000,  36.78097
370, 370.00000, 424.30000,  81.72399
371, 371.00000, 490.90000,  16.62799
372, 372.00000, 239.20000, 175.22317
373, 373.00000, 399.60000,  68.47949
374, 374.00000,  45.50000,  46.65458
375, 375.00000, 189.00000, 107.41508
376, 376.00000, 163.90000, 106.38651
377, 377.00000, 311.50000, 174.06795
378, 378.00000, 437.60000, 146.83610
379, 379.00000, 447.60000,  89.78886
380, 380.00000, 394.90000, 166.03581
381, 381.00000, 500.00000,   0.00000
382, 382.00000, 500.00000,   0.00000
383, 383.00000, 212.00000,  19.08402
384, 384.00000, 317.60000,  64.73515
385, 385.00000, 311.90000,  17.65474
386, 386.00000, 262.80000,   9.70361
387, 387.00000, 212.60000,   7.17217
388, 388.00000, 193.10000,  12.12807
389, 389.00000, 500.00000,   0.00000
390, 390.00000, 500.00000,   0.00000
391, 391.00000, 262.40000,  81.52202
392, 392.00000, 500.00000,   0.00000
393, 393.00000, 500.00000,   0.00000
394, 394.00000, 195.10000,   8.41962
395, 395.00000, 401.30000, 121.03723
